p_slow,num_segments,mean_speed,std_speed,mean_speed_variability,mean_flow,std_flow,mean_flow_variability,flow_cv,mean_shockwave_frequency,pct_unstable_roads
0.0,16,91.125,40.35913000796722,0.0,0.2214902877403211,0.06719798834424331,3.122502256758253e-17,1.4097693802353657e-16,0.0,0.0
0.1,16,83.44808390231093,42.19504138668758,5.004196801117933,0.2175574210863224,0.06424554783249845,0.008746466554030274,0.040203025529337626,7.1875,43.75
0.2,16,76.04548657133307,43.37579414068857,7.194263110074569,0.20690108752566716,0.05706852294032098,0.016652292944206656,0.08048431810268204,10.75,56.25
0.3,16,68.08231501862109,43.10970811208431,9.734182126429722,0.1924863745333813,0.049311551644084586,0.023259137703947157,0.12083524228834971,13.5625,87.5
0.4,16,60.1351540894767,42.402672466235146,10.620903659372386,0.1748207672148135,0.040219547125376814,0.029084614638654763,0.1663681901299325,16.4375,81.25
0.5,16,51.085129834320085,40.036393059101464,11.696613018381747,0.15542622394342778,0.03108017938443035,0.03242854233045362,0.20864266986410865,15.0625,75.0
