T,mean_speed,std_speed,speed_ratio,mean_flow,flow_cv,shockwave_frequency,mean_headway,headway_compliance
0.5,100.93012309261746,1.0296543071441302,0.934538176783495,0.8410843591051455,0.006450758907586201,80,2.3515287149230217,4.7030574298460435
1.0,86.07754465972397,2.2463813432446074,0.7970143024048516,0.7173128721643663,0.00245265025889504,80,2.7294674841681825,2.7294674841681825
1.5,69.05883141561445,2.6834766290727936,0.6394336242186524,0.5754902617967871,0.0037758729891380397,80,3.4489596312306965,2.2993064208204643
2.0,54.77486705840593,5.0706977451847495,0.5071746949852401,0.4564572254867161,0.006288391003723911,80,4.36121455979119,2.180607279895595
2.5,44.86596056745223,4.887528314818404,0.41542556080974286,0.3738830047287685,0.005929186365386926,80,5.328502290070955,2.131400916028382
3.0,37.73129219239463,5.676255056172369,0.3493638165962466,0.3144274349366219,0.0048539004749586796,80,6.25309274141084,2.084364247136947
