T,mean_chi,std_chi,mean_speed,std_speed,mean_flow,std_flow,flow_cv,shockwave_frequency,mean_headway,headway_compliance,pct_unstable_roads
0.5,0.305,0.02179449471770333,15.255745983407518,1.0901353286885225,1098.6881112315157,78.50935159553691,0.07145735973017497,1,0.028940352177615022,0.057880704355230045,0
1.0,0.40216432865097484,0.015925149911370912,20.005218867895916,0.8011271050199191,1399.8120293212512,59.931870447155816,0.04281422733323411,1,0.017067727008262406,0.017067727008262406,0
1.5,0.8215420339148171,0.010428849981174756,40.92541797357476,0.5580515888605116,2755.9626395527075,42.445346165956636,0.015401277781053487,1,0.011638269865557908,0.007758846577038605,0
2.0,1.0235309357323497,0.005718098604956797,51.31445838241073,0.29513344457189034,3604.9737645584246,7.775727052268875,0.0021569441444246763,1,0.00910386218084105,0.004551931090420525,0
2.5,1.1786800466245935,0.02046116203367913,58.99416824550492,1.0284401456905703,4211.663302585072,72.7256300812463,0.017267674278855127,1,0.008107151965097452,0.0032428607860389806,0
3.0,1.189848561769065,0.021032114601722673,59.5149410398368,1.0520163228894863,4274.958697386466,73.45871896621988,0.017183492091076696,1,0.007783962359678759,0.00259465411989292,0
